Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g),Extraction_day,Extraction_time,Protein_to_Carbs_ratio,Carbs_to_Fat_ratio
mediterranean,Mediterranean Quinoa Salad,mediterranean,30.65,62.27,59.26,10/16/2022,16:50:39,0.49220343337990397,1.0507753834731106
mediterranean,Mediterranean Orzo Salad,mediterranean,52.21,193.39,79.48,10/16/2022,16:50:39,0.26997119824604043,2.4331601263194975
mediterranean,Mediterranean Kale recipes,mediterranean,9.37,22.46,15.46,10/16/2022,16:50:39,0.4171675348381639,1.4526874070241254
mediterranean,Mediterranean Pasta Salad,mediterranean,42.77,197.96,47.92,10/16/2022,16:50:39,0.2160526568364476,4.130965547463534
mediterranean,Quick Mediterranean Vegetables,mediterranean,7.29,49.74,15.09,10/16/2022,16:50:46,0.14655917653444844,3.296004240938308
mediterranean,Mediterranean Salad Recipe,mediterranean,5.6,27.96,14.45,10/16/2022,16:50:46,0.20027895997997208,1.9348141997093629
mediterranean,Mediterranean antipasto tart,mediterranean,14.2,47.61,65.84,10/16/2022,16:50:46,0.2982504043183298,0.7231056636442338
mediterranean,Mediterranean roast vegetables,mediterranean,47.73,339.45,30.88,10/16/2022,16:50:46,0.14060939575962364,10.992195848580032
mediterranean,Mediterranean Stuffed Peppers,mediterranean,37.51,49.78,58.73,10/16/2022,16:50:46,0.7535003314517587,0.8475932642045939
mediterranean,Mediterranean baked sausages,mediterranean,135.03,56.64,207.86,10/16/2022,16:50:46,2.383962147560954,0.27248978884927905
mediterranean,homemade Greek seasoning mix,mediterranean,4.4,20.74,1.09,10/16/2022,16:50:46,0.21214020539028977,19.010082493125573
mediterranean,Mediterranean Lemon Chicken,mediterranean,339.33,13.64,343.03,10/16/2022,16:50:46,24.875742247635802,0.03976317009249894
mediterranean,Mediterranean Kale Salad,mediterranean,165.98,434.59,177.45,10/16/2022,16:50:46,0.38192231316341113,2.449070447616525
mediterranean,Mediterranean Spice Mix,mediterranean,4.33,23.41,6.15,10/16/2022,16:50:46,0.18495579001324164,3.8058852219151356
mediterranean,Mediterranean Chickpea Salad,mediterranean,43.04,110.04,52.15,10/16/2022,16:50:46,0.3911269435937514,2.1100266533719396
mediterranean,Mediterranean Jewel Cocktail,world,0.17,32.52,0.22,10/16/2022,16:50:46,0.005227391531625719,147.14932126696834
mediterranean,Mediterranean chicken bake,mediterranean,297.99,77.43,255.25,10/16/2022,16:50:46,3.848458627681419,0.30334846876212046
mediterranean,Chicken Yakitori,japanese,425.71,41.07,356.44,10/16/2022,16:50:46,10.365221202308199,0.11522243512951653
mediterranean,Mediterranean Chicken Pitas,mediterranean,62.93,77.31,49.84,10/16/2022,16:50:46,0.8139850732754718,1.5511326016733211
mediterranean,Mediterranean Greek Salad,mediterranean,4.06,24.72,0.89,10/16/2022,16:50:46,0.16423283847740786,27.744107744107744
mediterranean,Mediterranean Stuffed Chicken,mediterranean,259.78,10.05,101.12,10/16/2022,16:50:46,25.84618445925778,0.09938588423769543
mediterranean,Quick Mediterranean Pasta,mediterranean,33.43,189.81,18.43,10/16/2022,16:50:52,0.17612256402421356,10.29841028701644
mediterranean,Mediterranean Lamb Chops,mediterranean,152.21,24.81,282.77,10/16/2022,16:50:52,6.13477892870098,0.0877388416775412
mediterranean,Mediterranean Pork Chops,mediterranean,93.4,8.0,167.2,10/16/2022,16:50:52,11.673540807399077,0.04784660378825486
mediterranean,Mediterranean Carrot Dip,mediterranean,4.95,70.02,41.6,10/16/2022,16:50:52,0.07069307779094842,1.683132617004399
mediterranean,Mediterranean Grilled Vegetables,mediterranean,12.12,52.16,64.52,10/16/2022,16:50:52,0.23235750848334963,0.8084189643681902
mediterranean,Mediterranean Flatbread recipes,mediterranean,48.42,166.33,39.19,10/16/2022,16:50:52,0.2911062880641612,4.24408665254778
mediterranean,Mediterranean Chicken Orzo,mediterranean,270.66,361.56,73.83,10/16/2022,16:50:52,0.7485873752976677,4.897129931871436
mediterranean,Ricotta Mediterranean Pita,mediterranean,10.04,17.74,22.29,10/16/2022,16:50:52,0.5659207485485598,0.7958368848414157
mediterranean,Mediterranean Turkey Bagelwiches,american,109.0,249.03,32.58,10/16/2022,16:50:52,0.4376965116792688,7.643411804425893
mediterranean,Mediterranean Orzo Salad,mediterranean,34.64,140.78,46.0,10/16/2022,16:50:52,0.24605593084294045,3.0603682528640683
mediterranean,Mediterranean Tuna Salad,mediterranean,20.66,6.6,16.35,10/16/2022,16:50:52,3.1298288138160886,0.40364503700079496
mediterranean,Mediterranean London Broil,mediterranean,103.07,8.12,40.11,10/16/2022,16:50:52,12.691786725772689,0.20243823390092494
mediterranean,Mediterranean Summer Tomatoes,mediterranean,45.36,240.07,116.79,10/16/2022,16:50:52,0.18894410403588938,2.055552225770821
mediterranean,Mediterranean Balsamic Mushrooms,mediterranean,14.45,24.17,55.61,10/16/2022,16:50:52,0.5978238384841338,0.4346262430094766
mediterranean,Chicken ala Mediterranean,mediterranean,87.67,51.19,65.71,10/16/2022,16:50:52,1.7126057314762362,0.7790172117301517
mediterranean,Mediterranean Chicken Bake,mediterranean,221.49,36.3,110.78,10/16/2022,16:50:52,6.10148480758106,0.3276735180220435
mediterranean,Mediterranean Quinoa Salad,mediterranean,30.65,62.27,59.26,10/16/2022,16:50:52,0.49220343337990397,1.0507753834731106
mediterranean,Mediterranean sausage bake,mediterranean,110.91,41.82,171.06,10/16/2022,16:50:52,2.6520169292938953,0.24447419341638363
mediterranean,Mediterranean Polenta Rounds,italian,45.14,415.71,64.81,10/16/2022,16:50:59,0.10858505067222182,6.414188949406736
mediterranean,Mediterranean Sandwich Recipe,mediterranean,24.15,41.64,25.66,10/16/2022,16:50:59,0.5799572536682597,1.6226959198784145
mediterranean,Mediterranean Turkey Bagelwiches,american,109.0,249.03,32.58,10/16/2022,16:50:59,0.4376965116792688,7.643411804425893
mediterranean,Mediterranean Sandwich Recipe - How To Make Mediterranean Sandwich - How To Prepare Mediterranean Sandwich Recipe,mediterranean,51.62,218.53,109.59,10/16/2022,16:50:59,0.23621362644201507,1.9940506063454115
mediterranean,Warm Mediterranean salad,mediterranean,55.8,277.97,91.88,10/16/2022,16:50:59,0.20074036500210451,3.025326237198115
mediterranean,Mediterranean bread bake,mediterranean,133.83,188.22,156.16,10/16/2022,16:50:59,0.7110258685268913,1.2052945357675733
mediterranean,Mediterranean Baked Spinach,mediterranean,68.38,37.24,94.82,10/16/2022,16:50:59,1.8361483311404097,0.39274000485124605
mediterranean,Mediterranean Crushed Potatoes,mediterranean,11.4,92.65,24.94,10/16/2022,16:50:59,0.12304238486362801,3.7147668497654465
mediterranean,Bouillabaisse with Rouille,american,240.19,255.96,259.63,10/16/2022,16:50:59,0.9383851446118744,0.9858607023044245
mediterranean,Mediterranean chicken rolls,mediterranean,111.25,26.36,62.11,10/16/2022,16:50:59,4.220249611168013,0.4244014747790247
mediterranean,Mediterranean Tuna Bruschetta,mediterranean,81.41,244.7,202.18,10/16/2022,16:50:59,0.33269173399373114,1.2103016603934098
mediterranean,Mediterranean Pinwheel Appetizers,mediterranean,44.21,133.17,51.31,10/16/2022,16:50:59,0.3319791846573203,2.5953499249673557
mediterranean,Mediterranean Pesto Pizza,italian,77.34,272.43,86.57,10/16/2022,16:50:59,0.2838883974290738,3.1468967668156775
mediterranean,Mediterranean Ravioletti Salad,mediterranean,159.23,36.33,322.68,10/16/2022,16:50:59,4.382758525776885,0.11258797388132552
mediterranean,Whole30 Mediterranean Chicken,mediterranean,105.78,27.81,60.87,10/16/2022,16:50:59,3.803530976951566,0.4568678024018005
mediterranean,Mediterranean Naan Pizza,italian,99.1,104.32,144.97,10/16/2022,16:50:59,0.9499525503014733,0.7195921943009291
mediterranean,Mediterranean Hummus Pizza,italian,89.62,205.69,114.48,10/16/2022,16:50:59,0.4357020968345723,1.7967173592124457
mediterranean,Mediterranean Stuffed Swordfish,mediterranean,46.55,4.22,33.37,10/16/2022,16:50:59,11.028192371475953,0.12645710347307543
mediterranean,Mediterranean Buttermilk Chicken,mediterranean,120.69,31.78,18.44,10/16/2022,16:50:59,3.7975519964758813,1.7233338756032752
mediterranean,Marinated Mediterranean Steaks,mediterranean,471.11,39.21,195.93,10/16/2022,16:50:59,12.014740761521002,0.20012147133429625
mediterranean,Mediterranean Halibut Bake,mediterranean,322.35,102.48,25.62,10/16/2022,16:51:05,3.1454611098642675,3.9998438780687717
mediterranean,Mediterranean Style Cod,mediterranean,175.38,47.96,36.52,10/16/2022,16:51:05,3.656721085882279,1.3132170532022671
mediterranean,Mediterranean Roast Lamb,mediterranean,295.85,11.02,262.57,10/16/2022,16:51:05,26.844206514835317,0.041969600603265406
mediterranean,Mediterranean Bento Box,mediterranean,71.14,325.72,101.73,10/16/2022,16:51:05,0.21840777843614628,3.201777236044077
mediterranean,Gyro Burgers with Tzatziki recipes,mediterranean,137.89,60.12,161.56,10/16/2022,16:51:05,2.2935413582608404,0.3721195090399292
mediterranean,Mediterranean Tuna Wrap,mediterranean,99.73,34.25,25.48,10/16/2022,16:51:05,2.9117398032174244,1.344138770063969
mediterranean,Mediterranean Chicken Recipe,mediterranean,116.22,29.22,110.62,10/16/2022,16:51:05,3.9772766161322335,0.26414514423120383
mediterranean,Mediterranean Deviled Eggs,mediterranean,32.72,4.22,71.58,10/16/2022,16:51:05,7.751717602463871,0.058954191754795264
mediterranean,MEDITERRANEAN BARLEY SALAD,mediterranean,7.58,44.38,17.9,10/16/2022,16:51:05,0.17079380816115003,2.4791911066420873
mediterranean,Mediterranean Red Snapper,mediterranean,47.97,20.25,3.55,10/16/2022,16:51:05,2.368771912498148,5.702618980568855
mediterranean,Mediterranean Deviled Eggs,mediterranean,30.93,5.0,85.77,10/16/2022,16:51:05,6.184763047390521,0.05829476163271968
mediterranean,Mediterranean Tuna Capellini,mediterranean,145.5,406.38,92.94,10/16/2022,16:51:05,0.3580383925429585,4.372451340097481
mediterranean,Lorraine's Grilled Pork Chops,french,184.63,23.21,102.71,10/16/2022,16:51:05,7.954418163801645,0.22597384895483444
mediterranean,Mediterranean Vegetable Soup,mediterranean,64.16,191.01,30.18,10/16/2022,16:51:05,0.3358968855196821,6.328816142606275
mediterranean,Mediterranean Broccoli Salad,mediterranean,68.9,159.98,78.87,10/16/2022,16:51:05,0.4306761427919566,2.0283754485171985
mediterranean,Mediterranean Tuna Salad,mediterranean,2.75,7.13,46.49,10/16/2022,16:51:05,0.38564016267003226,0.15336301649781678
mediterranean,PHILLY Mediterranean Dip,american,21.86,15.11,67.9,10/16/2022,16:51:05,1.4466282840315003,0.22252985964860603
mediterranean,Mediterranean Lentil Patties,mediterranean,257.34,920.2,366.13,10/16/2022,16:51:05,0.27965629248392465,2.5133080782561437
mediterranean,Mediterranean Deviled Eggs,mediterranean,38.09,3.39,73.23,10/16/2022,16:51:05,11.232674727219111,0.046291870928978164
mediterranean,Skillet Mediterranean Chicken,mediterranean,131.41,18.79,50.07,10/16/2022,16:51:05,6.993241445372784,0.37526712068862217
mediterranean,Mediterranean Tuna Salad,mediterranean,20.63,6.47,15.85,10/16/2022,16:51:12,3.188069850100448,0.40817614030660526
mediterranean,Mediterranean Casserole Recipe,mediterranean,135.97,100.77,99.0,10/16/2022,16:51:12,1.3492969207410863,1.0178685063787234
mediterranean,Turkey & Mediterranean Melt,american,110.27,93.77,72.73,10/16/2022,16:51:12,1.17594992055113,1.2892714248394768
mediterranean,Nutty Mediterranean Buns,american,78.87,485.67,98.6,10/16/2022,16:51:12,0.16239388392553808,4.925609273739617
mediterranean,Mediterranean Tuna Steaks,mediterranean,229.34,58.14,94.59,10/16/2022,16:51:12,3.9445485973753462,0.6146462136989777
mediterranean,Mediterranean Style Corn,mediterranean,19.37,110.72,34.91,10/16/2022,16:51:12,0.17494422918868147,3.1714932256308903
mediterranean,Mediterranean Chicken Wrap,mediterranean,41.38,55.18,45.58,10/16/2022,16:51:12,0.7498957974665194,1.2105921326868652
mediterranean,Mediterranean Chicken Salad,mediterranean,153.09,34.81,65.95,10/16/2022,16:51:12,4.397747838326966,0.5278161058968022
mediterranean,Mediterranean Stuffed Swordfish,mediterranean,57.45,5.76,43.23,10/16/2022,16:51:12,9.972227043915987,0.13323772293030464
mediterranean,Mediterranean Chicken Meatballs,mediterranean,101.91,38.31,54.92,10/16/2022,16:51:12,2.660071519929002,0.6975473862456985
mediterranean,Quick Mediterranean bolognaise,mediterranean,178.37,460.01,88.99,10/16/2022,16:51:12,0.38775159724441377,5.169174410895484
mediterranean,Mediterranean Tuna Salad,mediterranean,1.91,3.77,28.61,10/16/2022,16:51:12,0.5064969504110316,0.13176750200971654
mediterranean,Frozen Mediterranean Delite,mediterranean,63.72,323.17,55.77,10/16/2022,16:51:12,0.19717115706545452,5.794588585465565
mediterranean,Mediterranean Lemon Chicken,mediterranean,101.1,9.13,94.61,10/16/2022,16:51:12,11.07217172270288,0.09650040692942681
mediterranean,Mediterranean Pasta Salad,mediterranean,55.29,118.22,24.0,10/16/2022,16:51:12,0.46768340650138296,4.925628098829215
mediterranean,Mediterranean Guacamole recipes,mediterranean,15.88,54.24,84.01,10/16/2022,16:51:12,0.2927674637267012,0.6456297389627548
mediterranean,Mediterranean prawn salad,mediterranean,214.64,56.48,125.46,10/16/2022,16:51:12,3.8002160018413274,0.4501797371294665
mediterranean,Mediterranean Harvest Pasta,mediterranean,75.73,402.65,44.31,10/16/2022,16:51:12,0.18807850967711495,9.086908442598903
mediterranean,Mediterranean Pasta Salad,mediterranean,0.69,3.69,34.64,10/16/2022,16:51:12,0.18694120834462205,0.10652117433099506
mediterranean,Mediterranean Cod recipes,mediterranean,167.58,14.49,37.43,10/16/2022,16:51:12,11.564419294734664,0.3871122866073576
mediterranean,Mediterranean Farro Dish,mediterranean,38.86,188.14,60.51,10/16/2022,16:51:19,0.2065472172466395,3.1091867594321694
mediterranean,Lemony Sprouts and Shoots,mediterranean,17.4,46.08,10.77,10/16/2022,16:51:19,0.3775959723096287,4.278154303221614
mediterranean,Mediterranean scrambled eggs,mediterranean,25.77,22.91,33.02,10/16/2022,16:51:19,1.1247872201126097,0.6938009145695163
mediterranean,Mediterranean Spice Rub,mediterranean,4.05,28.59,6.07,10/16/2022,16:51:19,0.14165296771711378,4.709273595783231
mediterranean,Mediterranean Potato Salad,mediterranean,36.46,179.52,96.0,10/16/2022,16:51:19,0.2030960166220108,1.8699805210362392
mediterranean,Mediterranean Pork Chops,mediterranean,175.44,56.6,109.14,10/16/2022,16:51:19,3.0995918800021203,0.5185952116986283
mediterranean,Mediterranean Chickpea Stew,mediterranean,9.92,58.09,56.15,10/16/2022,16:51:19,0.17076655592088275,1.0345318872326408
mediterranean,Mediterranean Mini Meatloaves,mediterranean,168.62,376.92,54.76,10/16/2022,16:51:19,0.4473616487274522,6.883000675663338
mediterranean,Mediterranean Carrot Salad,mediterranean,2.59,25.3,27.67,10/16/2022,16:51:19,0.10236749535591477,0.9143146254201149
mediterranean,Mediterranean Vegetable Skewers,mediterranean,22.18,53.17,58.03,10/16/2022,16:51:19,0.41714468413232775,0.9162344264272545
mediterranean,Mediterranean Meatless Pizza,italian,27.54,177.77,57.07,10/16/2022,16:51:19,0.1549184062642388,3.114891976660651
mediterranean,Mediterranean-style Focaccia,mediterranean,83.29,338.17,95.9,10/16/2022,16:51:19,0.24629551321668625,3.5262406022877757
mediterranean,Mediterranean Roast Vegetables,mediterranean,54.35,453.4,85.29,10/16/2022,16:51:19,0.1198718132514044,5.315918443915535
mediterranean,Mediterranean Pasta Salad,mediterranean,20.38,89.0,26.82,10/16/2022,16:51:19,0.22898619116639138,3.3182953655717533
mediterranean,Mediterranean Kale Salad,mediterranean,13.53,14.72,47.75,10/16/2022,16:51:19,0.9190951701650703,0.30826579548072297
mediterranean,Mediterranean Remix Pasta,mediterranean,72.81,370.69,29.16,10/16/2022,16:51:19,0.19641696183613847,12.71184115771064
mediterranean,Mediterranean Dip Recipe,mediterranean,32.91,98.66,73.52,10/16/2022,16:51:19,0.333566454830176,1.3419295167367147
mediterranean,Mediterranean Stuffed Zucchini,mediterranean,169.85,155.51,245.76,10/16/2022,16:51:19,1.0922056960600859,0.6327692351512242
mediterranean,Mediterranean Chicken Patties,mediterranean,121.53,59.26,57.06,10/16/2022,16:51:26,2.050758508968799,1.0385377052627889
mediterranean,Mediterranean Chicken Tostadas,south american,42.61,82.49,48.25,10/16/2022,16:51:26,0.5165411984337686,1.7096018735362997
mediterranean,Mediterranean Chicken Salad,mediterranean,182.08,138.15,111.86,10/16/2022,16:51:26,1.3179781543383688,1.235014884544211
mediterranean,Mediterranean Herb Oil,mediterranean,4.5,23.45,865.66,10/16/2022,16:51:26,0.19188947166432135,0.027089126112877907
mediterranean,Mediterranean Pizza Pocket,italian,69.57,257.77,77.07,10/16/2022,16:51:26,0.2698907169541958,3.3445783757833683
mediterranean,Mediterranean pasta salad,mediterranean,143.32,280.48,98.52,10/16/2022,16:51:26,0.5109793533251806,2.8469057358329697
mediterranean,Mediterranean Kale Salad,mediterranean,36.2,12.31,13.9,10/16/2022,16:51:26,2.9404597514418,0.8855478023163802
mediterranean,Mediterranean Quick Bread,mediterranean,55.92,241.32,112.54,10/16/2022,16:51:26,0.23172454945901932,2.144285193840467
mediterranean,mediterranean couscous salad,mediterranean,92.89,275.53,85.94,10/16/2022,16:51:26,0.33713084916034863,3.2060366995962344
mediterranean,Creamy Mediterranean Spread,mediterranean,36.57,45.6,111.89,10/16/2022,16:51:26,0.8019560974540032,0.4075394803871625
mediterranean,Mediterranean Green Beans,mediterranean,9.06,37.93,12.41,10/16/2022,16:51:26,0.23885476259523875,3.0561598581903153
mediterranean,Mediterranean Deviled Eggs,mediterranean,51.04,6.25,73.12,10/16/2022,16:51:26,8.165093585026396,0.08547476101256819
mediterranean,Hot Mediterranean Dip,mediterranean,41.67,93.7,180.27,10/16/2022,16:51:26,0.444712436366741,0.5197730084151083
mediterranean,Mediterranean Quinoa Bowl,mediterranean,161.01,274.42,112.24,10/16/2022,16:51:26,0.586726234508292,2.44491763259415
mediterranean,Mediterranean Chicken Thighs:,mediterranean,191.18,10.24,100.86,10/16/2022,16:51:26,18.66809881847476,0.10152586232537848
mediterranean,Mediterranean Couscous recipes,mediterranean,41.65,155.0,45.03,10/16/2022,16:51:26,0.2687079438197173,3.442073238435744
mediterranean,Mediterranean Stuffed Chicken,mediterranean,232.85,12.17,109.03,10/16/2022,16:51:26,19.131542190452716,0.1116196311140868
mediterranean,Mediterranean Baked Halibut,mediterranean,86.03,7.97,41.09,10/16/2022,16:51:26,10.792874168862125,0.19395974787666398
mediterranean,Mediterranean Chopped Salad,mediterranean,4.17,19.13,31.41,10/16/2022,16:51:26,0.21797083267994355,0.609022317022699
mediterranean,Feta Mediterranean Hummus,mediterranean,53.64,116.58,86.54,10/16/2022,16:51:32,0.46010928024292125,1.347107151523555
mediterranean,Mediterranean toasted roll,mediterranean,112.64,170.45,120.89,10/16/2022,16:51:32,0.6608350787029704,1.4099478042203306
